directory	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
081624_test_pH7.62	DSC_0499.jpg	1	70	200	1400	1000	577924	0	0	129	73860	1.231566831	0	0	0	470.2307374	200.0423046	386.35	462.8222057	0.11806357	0.105244115	15	0.519379971	866	0.247005771	0.064815758	4.048488405	15.42834698	63.59920268	341199	11.49076947	0.409271755	95.44690941	0.006131636	1.397760045	-0.063642291	0.802129098	0.162449727	0.020058968	0.022747395	1.836089497	-5.64E-05	2.68E-05	15.65796815	131.5638112	97.60725006	0.971248063	0.899808608	3.17E-06	6.20E-06	1.955934546	1.411395326	0.001514336
081624_test_pH7.62	DSC_0500.jpg	1	70	200	1400	1000	636280	0	0	138	81445	1.191379817	0	0	0	484.82055	195.9038414	624.45	491.2424459	-0.112477948	0.107378198	14	0.567357719	1075	0.243358062	0.062588086	4.109171451	15.97748167	62.01269857	326797	11.73357728	0.424693834	92.20084032	0.006175581	1.440622989	0.036846947	0.856566822	0.159029263	0.019410031	0.020641419	1.843483192	-2.77E-05	2.50E-05	18.2627708	119.7303689	88.35337683	0.96024013	0.78336483	3.06E-06	5.92E-06	1.933872797	1.391351334	0.001682524
081624_test_pH7.62	DSC_0501.jpg	1	70	200	1400	1000	744997	0	0	153	91995	1.014847867	0	0	0	506.2600394	193.0003315	560.7	514.6555776	-0.158107886	0.103160952	16	0.544447552	1055	0.221955228	0.067215893	4.505413142	14.87743384	61.59649772	385262	12.08909053	0.449222542	96.33400442	0.005661615	1.47326363	-0.10200523	0.896043556	0.147255391	0.016209908	0.017735232	1.819092072	-6.96E-06	2.29E-05	17.84710181	127.505881	44.70953698	0.967132996	0.81336636	2.99E-06	5.93E-06	1.982044567	1.392650484	0.002033424
081624_test_pH7.62	DSC_0502.jpg	1	70	200	1400	1000	627497	1005	0.001601601	151	92462	1.040598379	1	1005	1005	505.0777688	192.929478	559	517.4373909	-0.221762209	0.120033721	14	0.722970983	1108.5	0.260780448	0.056980091	3.834643316	17.5499894	61.04664022	299609	11.57098893	0.384782505	89.7309841	0.006807022	1.50400234	0.156603778	0.827409155	0.162222159	0.018451752	0.020195156	1.826133755	-1.39E-05	2.46E-05	13.16790135	125.9118497	63.56078479	0.961887865	0.787896054	3.18E-06	5.96E-06	1.878150037	1.374172516	0.001679728
081624_test_pH7.62	DSC_0503.jpg	1	70	200	1400	1000	600022	7456	0.012426211	119	72057	1.109775011	2	3728	5514	475.8550178	197.8559742	527.65	487.5238576	-0.136562223	0.105165477	16	0.592545351	1012.5	0.251283971	0.060526035	3.979561437	16.52181584	63.11136527	327123	11.28874545	0.44131291	93.63417545	0.005902116	1.401713477	0.053637106	0.786888254	0.159259459	0.01740666	0.020553867	1.828137651	-2.84E-05	2.57E-05	15.59680124	123.9085967	48.76949191	0.963716573	0.791476584	3.01E-06	5.74E-06	1.906049445	1.413210614	0.001517916
081624_test_pH7.62	DSC_0504.jpg	1	70	200	1400	1000	690905	7693	0.011134671	124	82946	1.174331057	4	1925.5	2727	560.1456492	461.4827755	561	506.1230433	3.843837968	0.107665743	15	0.641936911	1061	0.231979563	0.058112361	4.310724567	17.20804274	62.45609841	328615	11.69298724	0.463185374	93.21957451	0.005684153	1.444662112	0.159662279	0.741983107	0.151946265	0.016816817	0.017483614	1.858714595	-3.09E-05	2.33E-05	16.14298102	121.9141991	101.5393788	0.962594413	0.774139728	2.80E-06	5.47E-06	1.955234028	1.410453019	0.001300253
081624_test_pH7.62	DSC_0505.jpg	1	70	200	1400	1000	734481	7254	0.009876362	147	92398	1.252067692	4	1834.5	2303	576.7275987	398.0265593	475	516.3562647	3.073857629	0.111006956	14	0.641463558	1040	0.224714984	0.057169425	4.450081527	17.49186744	63.1589359	340721	11.36101877	0.413822465	93.14875264	0.006244651	1.422463705	0.13312183	0.765268563	0.13928004	0.012668167	0.01456793	1.857446264	-2.08E-05	2.30E-05	14.89406327	132.4906116	147.9780042	0.9684039	0.824326454	2.81E-06	5.72E-06	2.034830089	1.427926645	0.001174138
081624_test_pH7.62	DSC_0506.jpg	1	70	200	1400	1000	673095	6674	0.009915391	128	89981	1.146872224	1	6674	6674	508.0747826	203.4757252	624.25	531.8453548	-0.250891129	0.112545183	14	0.630301906	1187	0.247796685	0.063411366	4.035566492	15.77004342	61.56845864	336906	11.82272483	0.454695917	94.23246839	0.005736469	1.458140221	0.057833803	0.856926178	0.160050217	0.019240629	0.019562396	1.839805195	-1.71E-05	2.36E-05	15.2054623	125.6262794	58.02076922	0.965264391	0.820776108	3.03E-06	5.84E-06	1.923325114	1.381344443	0.001737543
081624_test_pH7.62	DSC_0507.jpg	1	70	200	1400	1000	669392	2816	0.004206803	158	96422	1.037422063	1	2816	2816	505.6138486	201.7995723	561.2	528.7806378	-0.212868494	0.117937472	15	0.566798638	810	0.25063866	0.059700131	3.989807484	16.75038191	61.34094569	326819	11.50114382	0.417866266	93.51624531	0.00616717	1.470986733	0.106158001	0.845061786	0.161777701	0.018444344	0.019416092	1.835610877	-3.11E-05	2.34E-05	14.81842969	124.8016314	75.06164363	0.963542205	0.833699286	3.06E-06	5.85E-06	1.913912624	1.3638207	0.001682476
081624_test_pH7.62	DSC_0508.jpg	1	70	200	1400	1000	764737	2205	0.002883344	156	115356	1.097429471	1	2205	2205	495.8236492	190.8608169	585.9	507.5988814	-0.179402416	0.123756533	13	0.619159893	844	0.239476231	0.057724881	4.175779762	17.3235524	60.47474725	315484	11.73907891	0.424291376	93.40820906	0.006106539	1.515010935	0.156091304	0.847006788	0.159147394	0.017975712	0.01824947	1.831462688	-2.54E-05	2.29E-05	13.26196031	126.5275516	51.49623407	0.965194874	0.835222568	2.98E-06	5.68E-06	1.90655493	1.344567719	0.00164357
081624_test_pH7.62	DSC_0509.jpg	1	70	200	1400	1000	732664	1358	0.00185351	148	105620	1.169157631	1	1358	1358	480.1602367	190.3614723	486.75	486.1807767	-0.1318668	0.11911572	14	0.568181697	836	0.239601679	0.058566194	4.173593457	17.07469673	61.60713126	329419	11.6697542	0.455127083	92.25886875	0.005848728	1.462098338	0.087359747	0.830587572	0.159666537	0.01864876	0.018784236	1.833325327	-4.35E-05	2.39E-05	15.29792022	122.2117453	58.25268309	0.965485684	0.813479974	2.98E-06	5.71E-06	1.917227056	1.393987981	0.001648114
081624_test_pH7.62	DSC_0510.jpg	1	70	200	1400	1000	795881	3151	0.003959135	145	111682	1.105536225	2	1575.5	2046	491.569416	190.3065854	528.05	501.2988728	-0.182033351	0.118962131	14	0.54043194	818	0.222449091	0.053206057	4.495410585	18.79485273	61.09621749	323495	11.67482829	0.458887651	91.94165341	0.005829743	1.498892293	0.184372138	0.822244967	0.146184541	0.014518949	0.015212743	1.839698517	-1.64E-05	2.27E-05	15.36211849	122.1992962	44.1536941	0.966220982	0.831034583	2.82E-06	5.45E-06	1.931862125	1.377244036	0.001198924
081624_test_pH7.62	DSC_0511.jpg	1	70	200	1400	1000	510924	1092	0.002137304	119	63616	1.116765832	1	1092	1092	486.7159934	201.59958	471.35	481.2464181	-0.094071244	0.102241429	15	0.588336546	857	0.22592544	0.078035681	4.426239031	12.81465073	61.21497796	315310	12.23845285	0.373722663	91.88438704	0.006786392	1.544607617	-0.28603717	0.849559778	0.147225127	0.017279017	0.020246577	1.805140707	-3.90E-06	3.11E-05	15.18704433	140.0323534	117.3785972	0.957940577	0.648392164	4.03E-06	8.76E-06	2.174460812	1.428196731	0.002281762
081624_test_pH7.62	DSC_0512.jpg	1	70	200	1400	1000	357007	0	0	72	27542	1.400471968	0	0	0	526.5726954	286.5664875	700	563.9832805	3.160224672	0.06669365	18	0.605445195	1346	0.159962267	0.089335433	6.251474294	11.19376672	56.49302456	312385	10.77014908	0.350305191	100.9802004	0.006423165	2.502200273	-1.008451308	0.874076577	0.105918434	0.008652	0.011841438	1.779144266	-2.62E-05	4.61E-05	17.97984509	160.4288379	176.4946201	0.965748663	0.82633801	4.13E-06	9.76E-06	2.361028696	1.591803225	0.001525112
081624_test_pH7.62	DSC_0513.jpg	1	70	200	1400	1000	665270	0	0	171	86589	1.231977569	0	0	0	514.6002198	197.3503958	522.05	525.757062	-0.171459078	0.106502322	14	0.606831214	915.5	0.213213714	0.065151205	4.690129827	15.3489102	61.64495883	354477	10.77357156	0.374717492	94.50133694	0.006582295	1.42439758	-0.097116712	0.888223801	0.130333256	0.010750195	0.014282564	1.819582536	-4.66E-05	2.56E-05	15.80041903	134.2613338	98.5468062	0.971794762	0.845562529	3.00E-06	6.33E-06	2.109558041	1.380947073	0.001290937
081624_test_pH7.62	DSC_0514.jpg	1	70	200	1400	1000	568593	2759	0.004852328	126	78699	1.200505091	2	1379.5	1681	492.2453841	203.1445918	467.95	475.26663	0.051095894	0.115721087	14	0.650583774	1015	0.251977012	0.058373688	3.96861599	17.13100604	61.45830361	291809	10.9680855	0.413006112	91.38086485	0.006379969	1.481042097	0.114770981	0.775167251	0.15515186	0.016954209	0.019420703	1.825283717	-2.90E-05	2.63E-05	15.60122293	124.8249954	74.25541006	0.965873142	0.872367301	3.27E-06	6.24E-06	1.910025268	1.401728015	0.001638457
081624_test_pH7.62	DSC_0515.jpg	1	70	200	1400	1000	691698	7593	0.010977334	161	94094	1.174764035	1	7593	7593	532.2787605	210.6784557	504.9	530.5192996	-0.136398687	0.114932962	13	0.741938669	818.5	0.228605177	0.048200708	4.374354138	20.74658318	60.13975192	298517	11.77781673	0.389381799	91.37700026	0.006635991	1.571327871	0.253981407	0.870680965	0.120632622	0.006663933	0.010045031	1.825805905	-2.03E-05	2.24E-05	13.00540032	125.3754793	60.45685331	0.969871082	0.814608459	2.81E-06	5.75E-06	2.042653424	1.370647737	0.000913458
081624_test_pH7.62	DSC_0516.jpg	1	70	200	1400	1000	708726	0	0	185	94911	1.116705246	0	0	0	568.3224802	221.9664914	593.75	579.4680634	-0.110773883	0.112354422	13	0.549758286	794	0.241141137	0.065632298	4.14694901	15.2364008	60.0491862	376102	11.55754253	0.336500509	87.64065285	0.007525373	1.521883041	-0.013377957	0.880009633	0.131814437	0.007825313	0.012119174	1.814931768	-6.41E-06	2.11E-05	15.51226063	133.3359351	77.62453645	0.971733018	0.860226625	3.14E-06	6.43E-06	2.047949292	1.328294903	0.001738329
081624_test_pH7.62	DSC_0517.jpg	1	70	200	1400	1000	669981	5144	0.00767783	168	96621	1.112726461	2	2572	2926	542.6956602	211.4411242	566.5	552.7678915	-0.11484593	0.121072389	13	0.635228638	793	0.251225722	0.059858388	3.98048413	16.70609636	60.11399033	328884	11.46912929	0.364739585	88.87918673	0.007105558	1.522221919	0.099831721	0.898089559	0.136083144	0.008461502	0.012938009	1.819260671	-1.28E-05	2.28E-05	14.22238628	129.6971319	64.18815361	0.969730082	0.862875955	3.18E-06	6.31E-06	1.983784787	1.374281945	0.001432808
081624_test_pH7.62	DSC_0518.jpg	1	70	200	1400	1000	664701	2658	0.00399879	153	94267	1.048891058	1	2658	2658	541.6672317	208.845812	643.5	568.3964402	-0.260582608	0.117393384	14	0.609405026	848	0.253584035	0.059419169	3.943465924	16.82958584	60.27507371	327377	11.39758397	0.37249441	88.82323405	0.007010456	1.528269384	0.118647093	0.857261326	0.147452571	0.012320573	0.016176569	1.808049788	-2.97E-05	2.24E-05	13.65102457	128.582441	174.6359428	0.966862219	0.864551184	3.14E-06	6.12E-06	1.945786476	1.372771367	0.001935504
081624_test_pH7.62	DSC_0519.jpg	1	70	200	1400	1000	667202	4189	0.006278458	164	102564	1.1057457	3	1434	1455	559.294914	219.5757992	640	587.4826398	-0.288315071	0.126608733	13	0.75418847	1654	0.265784473	0.059541952	3.762447022	16.79488099	59.77968301	309901	11.578816	0.375606844	90.088269	0.006890002	1.555079748	0.152916535	0.854051191	0.146570436	0.01066989	0.014724347	1.809005894	-2.51E-05	2.27E-05	13.1836193	127.1660702	60.50783882	0.964402252	0.845096311	3.25E-06	6.24E-06	1.921830409	1.340818542	0.001794412
081624_test_pH7.62	DSC_0520.jpg	1	70	200	1400	1000	706097	4517	0.006397138	152	109121	1.117259389	3	1492	1940	486.8902659	196.760344	492.15	485.951904	-0.002758084	0.125770964	14	0.715742578	953.5	0.252888128	0.058064661	3.954317699	17.22217932	61.40362047	317320	11.53271528	0.42552565	93.10382479	0.006118028	1.483790798	0.131014216	0.812381441	0.158817677	0.016180135	0.018248954	1.835686607	-3.74E-05	2.39E-05	15.63249215	120.6809661	67.15505444	0.961928498	0.818097238	3.09E-06	5.85E-06	1.895742396	1.38268071	0.001655696
081624_test_pH7.62	DSC_0521.jpg	1	70	200	1400	1000	657627	1430	0.002174485	137	95756	1.132934187	1	1430	1430	481.2063863	196.210416	410.65	485.3696913	-0.049414968	0.119273235	14	0.6362969	1131	0.240801974	0.057993023	4.152789884	17.24345352	62.05571381	306137	11.86098979	0.442668343	95.28799102	0.00580174	1.472691873	0.130094378	0.819063824	0.157521393	0.017947095	0.019186219	1.842065804	-7.61E-06	2.51E-05	15.87405333	126.7460526	77.06263594	0.957404937	0.742574918	3.08E-06	5.94E-06	1.924920672	1.384203051	0.001541048
081624_test_pH7.62	DSC_0522.jpg	1	70	200	1400	1000	586475	1483	0.002528667	138	84127	1.308304326	1	1483	1483	486.7808744	208.2916398	443.25	469.4000389	0.11172534	0.119782258	13	0.735476565	1067	0.239551131	0.060771869	4.174474132	16.4549819	62.48825615	291876	11.67540323	0.385372726	89.8946451	0.00679514	1.443076739	0.108439142	0.761859007	0.144495326	0.013086539	0.016318969	1.824701598	-1.53E-05	2.72E-05	17.16013881	122.0378829	99.3157084	0.961561499	0.789465295	3.24E-06	6.48E-06	2.002360252	1.38720022	0.001394358
081624_test_pH7.62	DSC_0523.jpg	1	70	200	1400	1000	674852	2963	0.004390592	144	97609	1.095821532	2	1481.5	1539	532.8622253	208.2743138	578.55	549.223991	-0.221702794	0.122467297	14	0.837391698	2137	0.248048574	0.061269773	4.031468444	16.32126172	60.06784539	316251	11.59134399	0.373298325	88.15547599	0.007061035	1.528708469	0.136935578	0.818128809	0.148844795	0.013700393	0.015934713	1.822276876	-1.67E-05	2.30E-05	13.65295273	127.991935	67.28718654	0.965265719	0.834284962	3.17E-06	6.04E-06	1.904511488	1.368833197	0.001902775
081624_test_pH7.62	DSC_0524.jpg	1	70	200	1400	1000	654028	1048	0.001602378	142	95810	1.206231511	1	1048	1048	521.4118928	207.7562532	472.5	515.0676246	0.003538913	0.120545909	13	0.782829614	2424.5	0.245847246	0.06405452	4.06756641	15.6117009	59.85017867	321220	11.39677336	0.398292339	90.99250412	0.006575113	1.517001954	0.066662885	0.814560089	0.149983368	0.014293053	0.017400513	1.824399161	-4.30E-05	2.36E-05	14.7511875	126.0622071	95.54589631	0.967803412	0.8818639	3.23E-06	6.23E-06	1.93206155	1.35089108	0.002017954
081624_test_pH7.62	DSC_0525.jpg	1	70	200	1400	1000	622110	0	0	162	95417	1.109394786	0	0	0	553.0279459	216.6696623	637.45	547.7856698	-0.079118883	0.125911656	12	0.789886945	1039	0.261359355	0.072125567	3.82614964	13.86470906	60.88129183	336609	11.30197182	0.360888733	87.0655966	0.007303372	1.489394993	0.004462053	0.813218882	0.146625651	0.01156075	0.015425161	1.812801055	-1.76E-05	2.42E-05	12.87623783	135.5375999	80.16530202	0.959530546	0.795302009	3.55E-06	6.86E-06	1.935502366	1.336188566	0.001981472
081624_test_pH7.62	DSC_0526.jpg	1	70	200	1400	1000	694783	1182	0.001701251	166	87345	1.241805848	1	1182	1182	523.7300642	218.8420651	490.5	518.2393417	0.047340158	0.105737331	14	0.623025339	1014.5	0.21081972	0.068155184	4.743389279	14.67239829	60.88740287	367934	11.14097574	0.409622639	96.39681049	0.006079788	1.477015289	-0.109136183	0.859970473	0.125603969	0.008737789	0.012254623	1.811681758	-2.66E-05	2.40E-05	16.31139238	131.2735352	122.9766251	0.975861415	0.886782498	3.02E-06	6.29E-06	2.083756042	1.380563833	0.001446084
081624_test_pH7.62	DSC_0527.jpg	1	70	200	1400	1000	635822	2364	0.003718022	139	91867	1.201068287	2	1182	1248	478.6064257	199.155219	382.2	473.8866234	0.065241452	0.11842025	13	0.690996637	1131	0.242337954	0.063090408	4.126468774	15.85027003	62.40388234	318414	11.3132737	0.443309142	95.78672492	0.005764171	1.424185227	0.050093298	0.834432231	0.153115754	0.016472023	0.018982288	1.821077852	-1.10E-05	2.59E-05	16.76561276	124.3816809	91.63084216	0.968231697	0.874732106	3.19E-06	6.20E-06	1.943745119	1.384075394	0.001534437
081624_test_pH7.62	DSC_0528.jpg	1	70	200	1400	1000	590818	0	0	133	75345	1.071309537	0	0	0	471.7962011	199.4807027	497.35	468.1215669	0.726145026	0.107832531	14	0.545919495	913	0.212675758	0.049679915	4.701993342	20.128859	60.74196323	270076	11.5898056	0.453508821	90.02840796	0.006014877	1.521220944	0.161263998	0.771222289	0.118896686	0.008018357	0.011350223	1.837855543	-1.52E-05	2.69E-05	15.48445701	117.6413882	213.3230528	0.966231095	0.741281772	2.99E-06	6.28E-06	2.098020821	1.427547055	0.001022878
081624_test_pH7.62	DSC_0529.jpg	1	70	200	1400	1000	581138	0	0	123	68889	1.36735794	0	0	0	521.254979	212.9885887	479	514.2470052	0.027312276	0.101400184	19	0.689964941	809.5	0.240690863	0.071735614	4.154706939	13.94007715	61.70757336	371187	11.04371765	0.340437554	88.04028555	0.007452276	1.45023097	-0.132434345	0.779444001	0.142422762	0.012841785	0.016522994	1.813785397	-3.27E-05	2.47E-05	15.9269184	130.7854688	88.10050681	0.970919501	0.886964686	3.25E-06	6.31E-06	1.94011755	1.401680709	0.002060551
081624_test_pH7.62	DSC_0530.jpg	1	70	200	1400	1000	684443	2894	0.004228256	159	95036	1.252596055	1	2894	2894	520.9700302	216.6206816	606.85	529.5264994	0.054016741	0.118076889	13	0.742386929	877.5	0.238940994	0.068461642	4.185133667	14.60671958	60.6658105	342234	11.58085062	0.400778396	91.49579364	0.006505416	1.498726891	0.001955046	0.846617381	0.14549088	0.013002278	0.015666463	1.812761077	-2.61E-05	2.36E-05	12.46437634	136.3718901	105.4695404	0.968014019	0.872385494	3.20E-06	6.29E-06	1.966836073	1.363318725	0.002227364
081624_test_pH7.62	DSC_0531.jpg	1	70	200	1400	1000	681086	0	0	150	100530	1.111836933	0	0	0	500.6024105	199.1678681	416.25	501.4759247	-0.136092057	0.121608431	13	0.802131288	955	0.241965391	0.051302585	4.132822455	19.49219503	60.32309057	295440	11.48634716	0.412859075	90.58507997	0.006426046	1.553827721	0.240861503	0.822641596	0.140727208	0.01099063	0.014280242	1.827590694	-7.14E-06	2.35E-05	12.11969778	128.6746364	56.82954726	0.965603438	0.848076528	3.02E-06	5.78E-06	1.911620269	1.359572671	0.001159678
081624_test_pH7.62	DSC_0532.jpg	1	70	200	1400	1000	611572	3728	0.006095766	138	95267	1.095931063	2	1864	2015	490.798896	193.2083907	427	488.0960141	-0.047419593	0.126517892	13	0.775111718	955	0.265093497	0.065449909	3.772253978	15.27886007	62.4475988	305485	11.74486385	0.392036095	92.70319973	0.00651354	1.450999292	0.106776822	0.825775047	0.163772603	0.017754746	0.019661536	1.82706019	-3.42E-05	2.58E-05	15.35887985	130.3581631	219.5552915	0.958548702	0.761154999	3.35E-06	6.40E-06	1.91089234	1.385118641	0.001636536
081624_test_pH7.62	DSC_0533.jpg	1	70	200	1400	1000	734637	22173	0.030182253	156	109555	1.057574249	10	1695	4024	514.4912268	200.6643684	639.8	519.1768634	-0.163392183	0.129735094	12	0.831457967	1810	0.251521057	0.062283368	3.975810261	16.05565067	59.94242899	311798	11.88251186	0.402659939	91.31568265	0.006492848	1.54331703	0.184179923	0.816293622	0.15303597	0.013806558	0.015351227	1.830719243	-2.06E-05	2.27E-05	14.47142683	124.9483248	49.20926501	0.965842862	0.862234169	3.10E-06	5.79E-06	1.870580666	1.356902112	0.001869649
081624_test_pH7.62	DSC_0534.jpg	1	70	200	1400	1000	760610	6345	0.008341989	143	108820	1.032819689	2	3172.5	4156	515.7642531	194.0527446	588.65	529.1832595	-0.215662514	0.119116762	14	0.553153688	908	0.233312667	0.06278518	4.286093911	15.92732553	61.22049687	350196	11.4355661	0.391873076	91.55511175	0.006594397	1.4659901	0.063503873	0.838617426	0.148005868	0.013782854	0.015769489	1.813244169	-3.00E-05	2.27E-05	14.66210159	129.4167497	47.50224002	0.970241527	0.877975887	2.98E-06	5.83E-06	1.954492109	1.372423736	0.001573302
081624_test_pH7.62	DSC_0535.jpg	1	70	200	1400	1000	619750	0	0	134	90703	1.263404738	0	0	0	503.6357003	201.3166362	501.75	496.8563818	0.235851884	0.121944817	14	0.835284381	1372	0.255593029	0.072641466	3.91246977	13.766242	61.53450401	326998	11.21043676	0.358337246	88.72376579	0.007185316	1.444983697	-0.01165828	0.841019834	0.154749298	0.013812791	0.017040379	1.815958566	-1.45E-05	2.58E-05	15.46824764	129.1826257	94.61559717	0.967128522	0.846866534	3.37E-06	6.38E-06	1.897016447	1.394389243	0.002046595
081624_test_pH7.62	DSC_0536.jpg	1	70	200	1400	1000	634324	0	0	142	85075	1.066190712	0	0	0	474.7524599	193.4298261	522.5	473.5553584	0.063171514	0.110406039	14	0.513594008	746	0.238540538	0.062277558	4.192159571	16.05714863	61.80340698	326999	11.10477193	0.423499073	93.98870574	0.006077496	1.450137752	-0.010925711	0.843272947	0.156881969	0.018560742	0.020472416	1.829309713	-2.32E-05	2.56E-05	15.2149228	127.1828751	62.4843472	0.966948317	0.842149726	3.14E-06	6.15E-06	1.955734579	1.39161228	0.00175151
081624_test_pH7.62	DSC_0537.jpg	1	70	200	1400	1000	482709	3743	0.007754154	89	60853	1.0325017	1	3743	3743	441.0780971	199.3069929	374.1	407.3555549	0.166308461	0.106607293	16	0.729389545	1275	0.240997353	0.067214672	4.149423168	14.87770408	62.71118653	291030	11.68547451	0.433181851	92.79614316	0.006056234	1.407606302	-0.059238945	0.741668175	0.158697953	0.020516175	0.022116028	1.80441526	-1.75E-05	3.08E-05	22.29285891	125.1907087	68.95516694	0.973514512	0.912899088	3.66E-06	7.40E-06	2.023037418	1.423450096	0.001622074
081624_test_pH7.62	DSC_0538.jpg	1	70	200	1400	1000	666520	9026	0.013541979	118	91487	1.044308837	6	1280.5	2782	474.3867239	187.2652384	510.15	481.4716102	-0.152001093	0.117626178	14	0.60535133	957	0.243017368	0.062042528	4.114932237	16.1179765	61.90780859	306347	11.38478533	0.425571198	92.54445037	0.006156065	1.449967646	0.100849426	0.812768223	0.159559573	0.01834276	0.018350735	1.829247012	-1.08E-05	2.51E-05	16.54129239	120.3897975	48.76788084	0.962954251	0.803176606	3.50E-06	6.88E-06	1.963626417	1.393838082	0.001655303
081624_test_pH7.62	DSC_0539.jpg	1	70	200	1400	1000	782334	14539	0.018584134	151	99535	1.033941376	7	1149	6565	489.4847762	183.7841745	554.6	491.6891095	-0.087558901	0.111618311	14	0.55444714	918	0.217354195	0.062785746	4.600785378	15.92718189	61.57278933	366355	11.48208418	0.383771179	92.95181174	0.006578009	1.444660914	-0.029837053	0.840997987	0.145621537	0.014370293	0.015121687	1.823434726	-9.87E-06	2.33E-05	13.96300647	131.2468214	51.19280809	0.968216335	0.831006684	2.89E-06	5.70E-06	1.975725934	1.401922048	0.001576782
081624_test_pH7.62	DSC_0540.jpg	1	70	200	1400	1000	699792	3295	0.004708542	143	92848	1.034811488	2	1647.5	1658	492.7833913	194.0940222	541	509.5709243	-0.229956242	0.113495153	14	0.663364624	1014	0.225055777	0.064315508	4.44334295	15.5483495	62.22980617	334990	11.83666166	0.397537918	90.44193338	0.006608874	1.440663388	0.02971497	0.825510033	0.143771275	0.013502222	0.014923103	1.834914593	-5.01E-06	2.46E-05	16.96370959	126.9554402	53.47247028	0.964828134	0.749781641	3.01E-06	6.01E-06	1.996104758	1.381400217	0.001442927
081624_test_pH7.62	DSC_0541.jpg	1	70	200	1400	1000	693794	5888	0.008486669	142	92365	1.065528198	4	1396	2086	482.4474012	194.6544551	385.4	485.7377683	-0.105711294	0.114774126	13	0.655320753	970.5	0.229033277	0.061981417	4.366177765	16.13386808	62.51608746	318678	11.63108968	0.413526116	94.60210236	0.006149831	1.442681787	0.077156519	0.818973014	0.146901993	0.014721328	0.015946333	1.836387852	-2.27E-05	2.51E-05	16.5365535	124.9200511	69.36028426	0.968532332	0.848329148	2.97E-06	5.87E-06	1.973689568	1.401897787	0.001406404
081624_test_pH7.62	DSC_0542.jpg	1	70	200	1400	1000	713469	6828	0.009570143	156	98968	1.172053946	5	1238	1747	499.590608	195.8212728	487.95	499.701945	-0.052864912	0.118459947	13	0.628807138	985.5	0.235640424	0.060093362	4.243754028	16.64077315	61.05120948	330063	11.19298112	0.421631042	92.45873852	0.006202237	1.476958015	0.088831785	0.850826019	0.158104319	0.018918475	0.018506862	1.848133959	-9.92E-06	2.34E-05	14.99538019	124.8785389	77.35838621	0.96488242	0.824952853	3.05E-06	5.87E-06	1.927329838	1.354386705	0.001645404
081624_test_pH7.62	DSC_0543.jpg	1	70	200	1400	1000	722422	8830	0.012222773	145	99184	1.034545725	4	1954	3477	486.0227791	190.0725504	573.4	488.7358199	-0.092634041	0.117156593	14	0.608684203	852	0.233411872	0.05850945	4.284272216	17.0912563	63.9275469	337500	11.18481111	0.40018143	91.5755801	0.006483596	1.388790463	0.106569921	0.796973055	0.151360223	0.015474587	0.016361948	1.843535452	-2.68E-05	2.43E-05	16.61484251	123.1832008	49.81267782	0.968615415	0.810707377	2.86E-06	5.66E-06	1.979337504	1.406719349	0.001148797
081624_test_pH7.62	DSC_0544.jpg	1	70	200	1400	1000	670295	3987	0.005948127	139	90443	1.099433128	1	3987	3987	511.6546604	201.6983091	477.75	511.7996251	-0.164724586	0.112726188	15	0.590458205	1046.5	0.252228844	0.059426978	3.96465363	16.82737425	63.27327522	343449	11.064209	0.411657052	93.09554008	0.006267467	1.40946798	0.083419874	0.866347865	0.163618775	0.019785632	0.020383459	1.84468662	-1.01E-05	2.37E-05	16.68010314	124.8138533	56.34884629	0.961819733	0.804870813	2.98E-06	5.78E-06	1.93625452	1.398646478	0.001453686
081624_test_pH7.62	DSC_0545.jpg	1	70	200	1400	1000	685791	3826	0.005578959	155	91548	1.092290637	3	1318	1444	484.9653149	199.6936692	451.35	483.6167665	-0.080146262	0.109978113	15	0.58330637	936	0.239461895	0.06376396	4.176029759	15.6828402	63.0174051	369559	11.00984667	0.424393388	95.2679039	0.005989268	1.401793347	-0.051675267	0.862270471	0.155935127	0.016740464	0.018979317	1.8245544	-2.19E-05	2.42E-05	15.5948782	130.7825131	58.10917846	0.967822343	0.830398477	3.03E-06	5.98E-06	1.975527943	1.402064602	0.001553976
